CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
461,40.43873686487642,1,125775.2466290613,3,1,0,81710.35901212951,0,1,0
842,63.62871049545192,2,183238.08817538572,4,0,1,130162.18965246117,0,1,0
536,56.67033232607333,4,245846.0960759263,4,0,1,77177.36150213782,1,0,0
365,59.050985714495205,3,88323.31122495531,4,1,1,21717.888769149697,0,0,0
369,72.95191139613117,3,127834.56122632456,4,0,1,27139.800054305128,1,0,1
746,79.16452965991934,7,130438.85324233395,1,0,0,76955.64337374331,1,1,0
715,26.379094622227047,7,251477.91459192103,1,1,1,97121.86634313404,0,1,0
831,55.98959270986144,10,59092.33220097447,2,0,0,135249.29204545153,1,1,1
740,22.875397655397503,6,171195.37438414732,1,1,1,147654.99699136135,1,1,0
763,37.9125110624582,0,35042.23076644663,4,1,0,147448.8942656113,0,1,0
695,83.69602788812763,9,235019.89594892168,2,1,1,92526.21723569668,0,1,1
694,26.871752774330275,3,149666.11857255007,3,1,0,24644.955235290785,0,0,1
625,44.32302340852618,0,217867.0846254958,1,1,0,47752.67620134444,1,1,0
390,33.85925873005139,10,226950.25510394078,4,1,0,76463.12300662711,0,1,1
369,35.31701170199828,4,141231.42237132505,2,1,1,134357.87485212076,0,0,0
465,56.204124214882135,2,172893.81303729233,1,1,1,22802.65760678209,1,0,0
513,35.283056439166344,2,177130.773815846,4,0,0,86214.12656261868,0,1,0
634,64.84042863470859,3,116735.24427744055,2,1,0,104950.51101827028,0,1,1
668,55.854737516111875,1,110234.66435206537,1,0,1,57469.87830210371,0,0,0
348,48.38769719455835,6,47200.07026216952,3,1,1,61038.18821972379,1,0,0
351,22.61884381618612,3,97325.13866763104,1,0,0,70495.51368297588,0,0,0
588,70.29460294369508,4,251164.10406166478,4,1,1,55697.25527289981,1,0,0
538,37.970500956815854,1,68411.87627745504,4,1,0,76834.49520190668,1,1,0
432,61.42039128875011,5,193284.3262467059,3,0,1,40552.08333656215,0,0,0
465,73.9292985762919,8,15045.016123625912,3,0,1,45913.14638183908,0,1,0
673,76.90781532825804,7,118506.74658208947,2,1,0,24827.70021658478,0,1,0
672,74.75145152690675,7,14807.394074893165,2,1,1,73470.9046876018,0,1,0
777,42.588089416056754,1,120618.75036843655,4,0,1,111953.97280276445,1,0,0
778,25.746214850809125,3,6984.749589612479,1,1,1,85799.78563791775,0,1,1
599,67.19239959153016,7,155474.69364245725,3,0,0,88985.51258014914,1,0,0
381,38.45948328434131,10,148684.3307290822,2,1,0,78493.02590415825,0,1,0
386,64.33858173071442,0,202259.07081032524,4,1,1,96030.07140292197,0,0,0
524,44.433415971487584,7,147867.3026572619,4,0,0,49857.92627113038,1,0,0
315,61.718957224054314,2,234747.53540024834,4,1,1,46977.05397755152,1,1,0
657,85.31607353582308,7,198522.72614132424,3,1,0,142455.37659702904,1,1,1
462,67.52075439963865,5,33629.39456809574,3,1,0,78553.22255776633,0,0,0
813,51.62413273518885,6,67299.38773537881,3,0,1,127532.85516823325,0,1,0
649,80.2769804174727,1,6649.647676425247,1,1,1,139188.12780712094,0,0,0
763,50.110244839288725,0,97887.78315232035,3,0,1,99934.84261114289,1,1,0
674,59.719654637733456,5,129171.1533148293,4,0,0,58843.12492996582,1,0,1
391,79.9110523844733,2,239804.2671646731,3,0,1,108374.41746991874,1,1,0
480,54.17924550286921,3,132398.5998396523,1,0,1,76018.80614695097,1,0,0
600,37.67566173489814,8,197996.299974057,1,1,1,146498.85315637733,0,1,0
488,79.04370632114559,2,67946.04027990972,4,0,0,125467.6491323174,1,0,0
613,74.15723955175753,1,38826.77990872013,2,0,0,125942.82703198992,0,0,0
792,66.55917264918972,1,205552.89889854015,3,1,0,96529.57150247526,1,0,0
427,21.995687394246612,1,62724.07733638181,3,1,1,21094.020595785936,0,1,0
818,52.77602130990091,5,220889.80173767058,1,0,1,128136.69386021468,0,1,0
725,68.78678870153804,1,43058.18118182089,1,0,0,23298.34615321894,0,0,1
486,46.18013704253179,10,215883.39364774502,2,1,1,35906.54793342238,0,1,0
849,27.896793229936563,6,195922.49327947028,1,1,0,129026.98555355836,0,1,1
752,84.43882384904032,6,154948.89459850194,1,1,0,48443.34646829407,0,1,1
770,75.14780159709177,6,215537.1373754207,1,0,0,129346.39907414909,0,0,0
523,55.444267649632295,1,83837.4247636742,1,0,0,50725.61542490075,1,0,1
453,46.756287357301304,6,42090.86581490732,2,0,0,120192.08159132076,1,0,1
650,54.78161157629039,9,39810.955492404144,3,1,1,90482.93412110789,1,1,0
446,74.5512093646739,7,68537.95475428611,3,0,1,107229.20227713542,1,1,0
648,32.004481250730066,7,113121.82965914413,3,0,0,128950.5756786786,1,1,0
481,27.23364364559383,1,222078.17986569254,3,1,1,147923.6939020253,1,1,0
478,54.26628200099506,4,22697.940267157537,3,0,0,31139.935376775407,0,0,0
338,78.05555474959198,5,232020.52762147726,4,1,1,109099.82761932412,0,1,0
302,25.87109871626396,8,234619.65313952765,4,1,0,144634.3125379978,0,1,0
363,38.557855111014305,5,184359.72439709943,1,1,1,68593.43118853241,0,0,0
328,30.37054332421579,9,228228.45640954855,4,1,0,63386.82849635759,1,1,0
671,56.6908531379504,5,195197.22163300466,3,0,0,108397.00856703488,1,1,0
822,31.895270124635147,9,133928.14438947305,1,0,0,72253.63737018898,0,1,1
396,42.327493210534506,9,152294.56000762078,3,1,0,47879.86712938661,1,0,0
741,40.68816562704524,5,159259.48265092715,3,0,0,40990.7211548569,1,1,0
502,43.267330371021686,8,32168.371398961415,1,0,1,45041.92777395311,1,0,0
710,50.89532402608263,9,48940.63064376126,3,1,0,111560.43385576276,0,1,0
320,79.58108921855896,6,132677.78528239508,4,0,1,139430.36392218113,0,0,0
401,84.42169062223918,0,29211.21695469987,1,1,0,124781.78074048556,1,0,0
345,50.836923186837254,0,244629.28333968454,2,0,0,78266.21392230678,1,0,0
365,53.75960812575004,3,128560.46053350711,2,0,1,88718.14967722257,1,0,0
463,38.137800953378246,1,96354.60739306813,2,1,0,100622.54658857793,0,1,1
410,63.131232986293334,2,39937.54752173306,3,1,0,95393.0620953489,1,0,1
637,38.85297051127325,6,105594.37828723257,3,1,0,145901.45694833918,1,1,0
422,73.21967822649871,6,76667.24217843263,3,0,0,135270.09987705853,0,0,0
746,25.718948198722657,2,22290.178623906617,3,0,0,25660.22373959715,1,0,0
590,22.348786989236455,1,245142.88889826438,1,0,0,128649.56020677676,0,0,0
711,63.20972716007368,0,67173.87824046171,2,1,1,34827.925012581865,0,1,0
580,86.24362211119649,8,175039.23782881993,4,0,0,109727.23983461248,0,0,1
342,37.85640699008682,9,23150.91967790653,1,1,1,57134.501643423566,1,0,0
785,76.63088084973758,2,231494.99811542436,2,1,0,120539.84233698066,1,0,1
350,35.114244774855294,8,149759.79776900486,2,1,0,21118.81117091671,1,1,0
509,34.75539273154706,3,166521.8387134775,1,0,1,69695.33471821973,0,1,0
425,35.93908404201386,9,198188.03228236313,1,1,1,22797.900964541164,1,0,1
791,73.49976175977733,5,153603.95111397907,1,0,0,143958.90286062023,1,0,1
808,58.94619403722893,6,17975.55740951807,4,1,1,21997.43967220863,0,1,0
557,40.328358765508405,9,108902.27475246953,2,1,0,40187.69185404334,0,0,0
487,38.38235175564906,5,66426.53806944014,4,0,0,90105.4621307004,1,0,0
529,36.50837786701777,0,123386.31144348915,4,1,0,103999.64342481636,0,1,1
488,20.866709831100486,5,102499.37479868923,4,0,1,114768.86368725996,1,0,0
714,57.43944322115492,10,209532.16817168967,4,1,1,52097.30569049012,1,1,0
309,44.933409814799745,5,62628.35471758317,4,0,1,59129.35075889207,1,0,0
413,39.78789539978803,4,51031.28540524744,1,1,1,51187.377290244985,0,1,0
375,24.968347828528792,2,242881.8574595074,4,1,0,51729.46689984918,1,1,1
801,76.3291151613956,9,240709.38073653192,3,1,1,121633.07886850263,0,0,0
384,50.38041433382924,2,251850.60797331802,1,0,1,143239.84354508555,1,0,1
348,78.0728543796889,10,144088.618697132,2,1,1,97454.38162824594,0,0,1
794,24.171969949246204,9,28682.818487929122,2,1,0,40465.97672362933,0,1,0
686,58.875677025218195,6,223128.9360481378,1,0,0,28506.266803890547,1,0,0
688,51.56190661266103,7,36787.705960377294,4,0,0,51092.954053957175,1,1,0
517,80.16127601866401,2,39444.295462288195,1,0,1,43113.27371506039,0,1,0
645,78.74747497330229,2,49027.69264336552,2,0,0,95207.75157461072,0,0,1
529,27.644113385224514,6,165646.4362269856,2,1,0,110730.98668189273,1,0,1
554,24.446221637950117,9,27175.741151279042,1,1,0,20596.80153981893,0,0,1
535,74.15140788891907,6,197300.06428292612,3,1,1,77150.6471327745,1,0,0
325,81.05255868118952,10,14767.204054013946,3,1,1,100987.30318917063,1,0,0
560,43.90407921508462,8,27999.007953005115,3,1,0,45073.839235760446,1,0,0
570,82.45242949506604,5,110145.65651480248,2,0,0,137126.20847493445,1,0,0
422,52.66029019632944,6,96122.73876226632,3,1,0,91371.5951296928,1,0,0
556,54.774148302359364,10,250898.25803045538,3,0,0,64901.711211483096,0,1,0
720,74.96694342356648,9,245107.05855368523,1,1,0,22427.82991798626,0,1,1
558,78.38597610346429,0,48085.72037359598,4,1,1,82959.89239841694,0,1,0
346,79.2914252210735,6,239986.61401731256,4,0,0,63672.98426820908,1,0,0
824,41.527245639050705,1,175493.4371708225,1,0,0,146041.01795910255,1,1,1
507,75.4695865798889,6,103644.72169768071,4,1,0,69238.1452717015,0,1,1
610,45.43533705966771,2,187501.83098410015,3,1,1,139730.96400696435,0,0,0
448,47.1754799389844,8,228192.29412250713,2,1,1,109187.0702402515,1,1,0
737,45.857131375968535,4,45667.196577277355,3,0,0,29615.19747878085,0,1,1
454,78.38204280145865,6,49683.438394085184,1,1,1,141253.66208014457,0,1,0
389,31.448564992185787,7,103613.69156776645,4,0,1,41898.29506231963,0,0,0
657,85.47509931734622,1,42896.417077490245,1,0,1,78243.06373962288,1,0,0
473,73.12000296572504,10,91363.3888383705,1,0,0,139990.5228367751,0,0,1
516,66.34282418827306,0,163687.5072563852,3,0,0,127706.28525533376,1,0,0
755,62.04840581088108,6,206055.31776759002,4,0,0,83385.63339902021,1,1,0
498,69.42780476519587,5,76542.70689934274,2,0,0,46899.67042186271,0,1,1
785,80.6961760649442,5,71420.78131247645,3,0,0,86203.9363243891,0,1,0
832,59.0833226834573,1,197670.52344983246,1,1,1,91192.4687558988,0,1,0
499,33.51371699678326,2,96592.9248249534,1,0,1,149601.7604037306,0,0,1
670,69.81316764973451,3,207489.46997446433,4,0,1,127124.06732068714,0,1,0
747,26.584232715942147,2,251829.14995335764,1,1,0,131971.21311422117,0,1,0
547,20.975701559368645,1,248353.14819519446,1,1,1,148204.3652184853,1,0,0
563,79.34632149769378,2,167995.9720452942,3,0,0,88031.5153052514,1,1,0
357,39.14110652140399,5,95119.28325813658,4,1,0,96079.44356103044,0,1,0
601,78.15261777505515,8,16602.15660114178,3,1,1,79077.74820676827,0,0,0
330,47.8033720386493,3,187098.6784865844,2,0,1,36309.02563736047,1,0,0
797,73.62656353125298,5,247921.82204198465,1,1,0,88283.3740501702,0,0,0
548,70.31174095438664,0,17234.55682709025,3,0,1,95736.55501887613,0,0,0
570,91.00495146205549,5,1563.5595863620078,3,1,1,50845.37886711388,0,0,0
693,62.54578972443843,2,210861.32697615,4,0,1,121767.16004606902,1,1,0
801,64.65842082579402,8,25923.39203646355,1,1,0,36182.70264929792,0,1,1
383,82.81794557332209,3,20692.020328586466,3,0,0,85259.9024319638,1,0,0
664,71.11031971733969,6,230776.82690205707,1,0,1,106152.70101766691,1,0,0
848,65.48768549023457,3,20169.245517456067,2,0,1,27141.071655202926,1,0,0
641,50.79079797848428,10,28904.30633078706,1,0,0,124526.93025220862,0,0,0
706,71.45675087991276,5,144391.07715707633,1,1,0,59540.04509584787,0,0,1
724,51.65420581800077,6,191857.90775930102,3,0,0,113307.39702357806,0,0,0
392,54.437061403700454,1,101294.47926208108,4,1,0,34067.2026847786,0,0,0
711,80.95805332085652,9,106622.41706293887,4,1,1,100638.81918935156,1,1,0
731,76.73815010948326,5,160375.2976804265,4,0,0,92437.5760438387,0,1,0
458,77.10413023954867,7,128128.99526737058,2,0,0,39500.33707175996,0,1,1
313,61.17520549704072,5,4722.407963286598,2,1,1,101216.8363757603,0,1,0
672,31.54335817652537,1,28794.16539925268,3,1,1,109872.1432980008,0,0,0
524,40.27226674076248,3,147439.8420476889,4,0,1,84805.30485435558,1,1,0
804,45.69225855146397,0,201199.22961713662,2,0,0,95214.97949241272,1,0,0
372,75.78521719086199,6,193452.20808951827,4,0,0,135364.54246211945,1,1,1
548,40.229573097463735,7,187609.7305637801,4,0,1,110701.39187956712,1,1,0
810,73.03038830957385,9,195523.22846261723,2,1,0,137774.10623370967,1,1,1
515,44.166319907808784,1,11266.745107319679,4,0,0,91804.71398259891,1,0,0
840,74.60608357347995,9,226914.76931186384,1,0,0,42730.89793093433,0,0,1
519,74.66047090829545,4,225439.74736596417,3,1,1,52017.80231159167,0,1,0
520,24.642301620380163,10,134846.60735966457,2,0,1,42933.37342154646,1,0,0
688,50.96560701308564,7,63020.474733905095,2,1,0,63582.31148781489,1,0,1
341,76.52013223602557,10,150121.55804717765,4,0,0,82079.69951565759,1,1,0
582,83.78461417219022,7,141428.14764386503,2,0,0,53271.09403678265,0,0,0
357,71.23465460588787,4,56521.27683583699,1,0,0,81832.51762881169,1,0,1
836,37.59401426184796,7,152897.8953604469,4,1,0,67366.55072588634,1,0,0
372,40.28869414135725,5,202119.86830370233,1,0,1,92195.14440036275,0,0,0
428,81.92706256744204,4,204353.96430350875,3,1,1,75706.79055053502,1,1,0
725,26.34088928682988,10,15133.832965238527,3,0,0,76432.06498555868,0,0,0
424,57.1882669429202,3,49982.336271033506,1,0,1,83780.7539169577,1,1,0
366,51.43491851198243,4,169399.4912456005,4,0,0,148423.77997544,0,0,0
305,72.54270451527238,3,217973.66374709914,3,1,0,92351.2982802857,0,1,0
613,35.909691710166,0,132132.32850320145,4,0,0,114033.90532489672,0,1,0
625,63.03805484901687,2,179362.91265356532,4,0,1,74176.92686557132,0,0,0
805,49.570207206219116,7,5341.908253000962,3,0,1,62360.37745309476,1,1,0
381,74.76249316679005,6,154239.10936775382,3,1,1,139155.03571324638,1,1,1
301,48.52116818126869,6,243850.9775345177,1,1,1,116506.84262301533,0,0,0
503,42.120852083987245,10,167572.01968792803,4,0,1,95715.86954850276,1,0,0
703,70.97067189396599,2,233803.61476973,1,1,1,63736.06817357624,0,1,1
402,52.04499701488137,8,143487.5221400308,2,1,0,53521.835603583706,1,1,0
835,76.27061370540657,5,213802.65571645403,2,0,0,52769.31836584209,1,1,0
667,66.4207245902339,7,31476.07526309448,2,1,0,85485.00883464311,0,1,0
511,26.186795810201275,7,31311.51218140142,2,1,0,133726.66059287748,1,1,0
508,27.729883721717187,2,30466.335696394468,3,1,1,134536.2166419602,1,1,0
416,61.46425057285047,3,123926.92368184397,3,1,1,116848.08428840584,0,1,0
777,70.99051776889222,5,83724.21929862331,1,0,0,90523.8518313718,1,1,0
404,33.49412816293059,1,182318.8546216248,3,1,1,50538.26590622471,0,0,0
794,53.35604519134616,10,228821.2326696894,3,0,1,82250.81367190139,0,0,0
345,37.353433346680006,6,157016.03241996464,3,0,1,110313.93175196755,1,1,0
630,55.60390384014979,1,54050.42963363094,2,0,1,97352.16441551848,1,0,0
515,35.57882305977761,10,235984.06920665794,1,0,1,86824.43627937505,0,1,0
791,60.796750564983576,4,133815.6817077636,4,1,1,75667.51053933258,0,1,0
748,43.50263041155344,3,182511.44395410613,4,1,0,117826.85855008972,1,1,1
835,65.10176156397418,8,225749.72219025114,4,0,1,129490.56607298048,0,0,0
810,73.14544341684976,1,250929.6076799135,2,1,1,113978.460820433,0,0,0
757,61.06980628069913,6,128290.89877890747,3,1,0,141930.57985393878,1,0,0
846,64.8016236521189,6,204849.7875291807,3,0,0,121383.5539209127,0,1,0
835,38.721988374335226,6,143704.93181135078,4,0,0,78578.63076162044,0,0,0
839,44.950928183637174,0,123319.62009372393,4,0,0,100177.95319010896,1,1,1
783,44.78335488074136,7,136314.0419409055,1,1,0,85567.73597653116,0,0,1
315,65.05941339103458,1,122767.30321641381,2,0,0,91022.0286016642,1,0,0
542,80.87093120300682,4,106733.69614105862,3,0,0,136440.9823184757,0,1,0
506,82.05435587445092,1,183468.46878886662,4,1,0,59111.60711757587,0,1,0
570,29.884704597878603,4,63294.63872726266,4,0,0,21702.3232931734,1,1,0
414,71.11407687207313,6,156257.19314581127,1,1,1,110434.0840212464,0,0,0
598,73.65499524527749,5,180740.60039513253,3,1,1,43531.77869065174,1,0,0
782,84.91548567539184,4,226151.5269192283,3,0,0,40050.2141178647,0,0,1
696,58.232453343210715,3,84133.2756402888,1,0,0,149021.90705334468,0,1,0
693,27.76712339936064,7,218168.1439161673,1,0,0,54680.78334003863,1,1,1
374,55.471066436665936,10,239638.2002559846,3,0,1,46489.80874391407,1,1,0
781,51.6804477218377,7,164444.95044353037,1,1,0,44827.82597267891,1,0,1
402,55.11744261829676,0,195563.8889311115,4,0,1,73605.96020941496,1,0,0
596,39.309667017421646,9,102849.67069559869,3,0,1,73224.31741515623,1,0,0
477,50.73208168833698,1,241373.26711425013,2,1,1,102224.93515318882,1,1,0
514,29.256109491522924,2,170068.2674233954,3,0,1,33473.02979033237,1,1,0
614,49.42439596888867,0,78627.01109336813,1,0,0,102607.83828566744,0,1,0
338,36.08534582081737,10,102483.19737117835,2,1,0,78972.27696255379,0,0,1
558,42.79383225411972,2,156605.52440901755,4,0,0,46995.03214193105,1,0,0
306,47.632513348682934,9,59354.97034386627,4,1,0,121168.7372754166,0,0,1
348,39.609746450223625,7,191122.79526504772,4,0,0,81628.17816855156,1,0,0
837,79.69622014019788,3,56960.936698608006,1,0,1,113217.9613634155,1,1,1
460,35.51026497101707,6,150022.8734883607,3,1,1,139674.04471692257,0,1,0
475,81.29740689442579,6,176696.23012188383,1,1,0,65942.62181851245,0,0,0
301,34.72176255399482,10,217952.3565223041,3,0,1,136727.57827029465,0,1,0
754,43.24590205224883,4,186049.10332559535,1,0,1,46044.3928814793,1,0,0
575,71.80435521009882,0,202507.98173690087,4,1,0,48876.955566607445,1,1,0
797,81.4427359302078,9,231434.86420226158,1,0,1,106280.6830952814,1,0,1
327,41.41112130511463,3,151539.4467236448,3,0,1,33342.11769734261,0,1,0
632,39.41070802524743,6,214538.14953461662,4,0,0,79121.4012065213,1,1,1
300,40.047846144962776,4,58781.30021491273,4,0,1,47798.19573628348,1,1,0
487,74.54829747959683,1,206540.79574613515,2,0,0,94211.32461987226,1,0,0
355,67.09063898545728,7,56199.20434968885,3,0,1,124886.92503175416,1,1,0
846,31.602750620579272,1,236935.31758265843,2,1,1,25515.17977628988,1,0,0
411,57.81511693791602,10,83650.64555707954,2,0,0,73730.30245043496,1,1,0
609,62.296160284091854,7,43562.18471884964,2,0,1,114987.4398810874,1,1,0
335,81.67597731094247,10,37561.86039664446,4,0,1,64493.05936662569,0,0,0
738,34.964202164629256,1,47474.87164403031,2,0,0,25421.786837672567,0,1,1
624,49.03367890275385,10,113454.72944136309,3,1,1,96879.44079760544,1,0,0
606,53.59190604266914,4,132368.67553484155,3,0,1,35621.38775007271,1,1,0
833,42.947791078575506,3,231651.36729068376,2,0,0,68089.56132881288,0,1,0
408,50.16695177708153,0,96590.02899224835,2,0,0,148769.3144877071,0,1,0
671,63.92044167737797,7,55133.35006836743,2,1,1,71742.59594462857,1,0,0
656,77.59247458775204,9,188564.0720663714,2,0,1,129571.4030160698,0,0,0
480,51.62644956784955,2,34135.87363487885,2,0,0,131774.8104689287,0,0,0
655,78.2305858805281,3,226200.33686356124,2,1,1,54168.05203371453,1,1,0
367,17.208466147680895,3,103785.79081542522,1,1,0,97415.6473818742,1,0,1
591,20.42561571534753,4,155613.28916170946,4,1,1,143169.62630304787,1,1,0
480,22.537494262864556,2,47199.0875762518,4,1,0,98823.24197841912,1,0,0
765,51.822295327406444,8,36892.69976081787,4,1,0,125723.06352944268,1,0,0
733,38.14582883304462,3,202511.60263283402,2,0,0,80133.1800065527,1,1,0
763,73.84813401362734,9,108932.66223553846,1,0,0,113512.56207815227,1,0,1
833,51.390600239684545,10,250146.49340856198,4,0,1,22840.75913816093,1,0,0
365,78.75364584865007,10,132913.34947122447,3,1,1,122371.5496084524,0,1,0
320,74.38585473582029,3,214379.17513920064,4,1,0,107340.42633663048,0,1,0
683,25.523520638366836,5,248427.93353888724,4,0,0,66650.33653879052,1,1,0
338,75.71727542834184,7,71273.6146800965,4,1,0,74208.16835174931,1,1,1
584,38.63947312175759,6,203029.35004635042,4,1,1,62459.807882142486,0,0,0
635,59.57384619428943,3,5578.722761433172,3,1,0,88157.25615032902,1,0,0
487,35.42628940753957,3,172322.62228818098,2,0,1,34127.83244515613,0,1,0
542,28.717771866101288,4,188913.90686935463,3,1,1,129838.94199870226,1,1,0
372,82.73074911522554,9,121015.17964576936,3,0,0,82146.97820307226,0,1,0
778,83.71835652336316,4,41094.85202341435,2,0,1,25603.283182989016,1,0,0
400,68.25911099408374,0,156343.15297276538,3,1,1,91885.02631140374,1,1,0
813,27.040268408315825,7,227530.05544696838,3,0,0,140967.2276490446,0,0,0
475,31.96811990014585,9,236096.20360438677,4,1,1,31369.865788409807,1,1,0
